Bus_Numbers,Passenger_Number,Iteration_Times,Pheromone,Alpha,Beta,Volatile_Coefficient,Ant_Pheromone_Quality,Ants_Number,Shortest_Line,shortest_Time,Cut_Lines,Cut_Times
40,20,100,15,3,6,0.6,160,25,"[4, 10, 27, 0, 14, 3, 12, 32, 1, 11, 24, 37, 29, 39, 16, 2, 36, 6, 18, 28, 22, 34, 5, 9, 8, 33, 26, 15, 31, 35, 25, 13, 20, 38, 21, 30, 23, 19, 7, 17, 4]",269.8564749,"[[14, 3, 12, 32, 1, 11, 24, 37, 29, 39], [16, 2, 36, 6, 18, 28, 22, 34, 5, 9], [8, 33, 26, 15, 31, 35, 25, 13, 20, 38], [21, 30, 23, 19, 7, 17, 4, 10, 27, 0]]",370.4470806
40,20,100,15,3,6,0.6,160,30,"[26, 14, 3, 0, 8, 33, 10, 13, 1, 24, 37, 2, 36, 5, 27, 11, 23, 30, 29, 21, 16, 39, 6, 18, 22, 28, 4, 12, 32, 7, 17, 31, 15, 25, 35, 38, 20, 9, 34, 19, 26]",266.2953428,"[[1, 24, 37, 2, 36, 5, 27, 11, 23, 30], [29, 21, 16, 39, 6, 18, 22, 28, 4, 12], [32, 7, 17, 31, 15, 25, 35, 38, 20, 9], [34, 19, 26, 14, 3, 0, 8, 33, 10, 13]]",430.9532316
40,20,100,15,3,6,0.6,160,35,"[16, 39, 6, 22, 28, 18, 4, 38, 20, 21, 2, 36, 5, 27, 10, 0, 3, 14, 23, 30, 37, 1, 24, 11, 25, 13, 31, 17, 7, 26, 32, 15, 12, 35, 19, 34, 8, 33, 9, 29, 16]",273.5163684,"[[21, 2, 36, 5, 27, 10, 0, 3, 14, 23], [30, 37, 1, 24, 11, 25, 13, 31, 17, 7], [26, 32, 15, 12, 35, 19, 34, 8, 33, 9], [29, 16, 39, 6, 22, 28, 18, 4, 38, 20]]",325.5249953
40,20,100,15,3,6,0.6,175,25,"[0, 1, 11, 24, 37, 29, 30, 23, 16, 39, 6, 18, 28, 22, 32, 31, 15, 2, 36, 5, 9, 8, 34, 27, 33, 26, 3, 14, 12, 4, 38, 20, 10, 13, 25, 35, 7, 17, 21, 19, 0]",281.2103962,"[[29, 30, 23, 16, 39, 6, 18, 28, 22, 32], [31, 15, 2, 36, 5, 9, 8, 34, 27, 33], [26, 3, 14, 12, 4, 38, 20, 10, 13, 25], [35, 7, 17, 21, 19, 0, 1, 11, 24, 37]]",395.832797
40,20,100,15,3,6,0.6,175,30,"[11, 24, 37, 0, 3, 14, 23, 30, 29, 38, 21, 16, 39, 6, 1, 5, 12, 28, 22, 18, 25, 35, 15, 31, 17, 7, 26, 10, 33, 8, 34, 27, 9, 20, 4, 2, 36, 32, 13, 19, 11]",266.0429593,"[[11, 24, 37, 0, 3, 14, 23, 30, 29, 38], [21, 16, 39, 6, 1, 5, 12, 28, 22, 18], [25, 35, 15, 31, 17, 7, 26, 10, 33, 8], [34, 27, 9, 20, 4, 2, 36, 32, 13, 19]]",393.3072358
40,20,100,15,3,6,0.6,175,35,"[14, 3, 0, 13, 1, 24, 11, 30, 29, 37, 10, 26, 33, 34, 8, 9, 5, 27, 20, 38, 2, 36, 16, 39, 4, 15, 28, 6, 18, 22, 32, 12, 31, 17, 7, 25, 19, 35, 21, 23, 14]",275.0769368,"[[0, 13, 1, 24, 11, 30, 29, 37, 10, 26], [33, 34, 8, 9, 5, 27, 20, 38, 2, 36], [16, 39, 4, 15, 28, 6, 18, 22, 32, 12], [31, 17, 7, 25, 19, 35, 21, 23, 14, 3]]",406.8428222
40,20,100,15,3,6,0.7,115,25,"[3, 12, 22, 28, 6, 18, 35, 15, 0, 14, 26, 7, 32, 25, 13, 10, 33, 8, 23, 24, 11, 1, 30, 37, 29, 21, 36, 2, 16, 39, 27, 5, 9, 20, 17, 31, 38, 4, 34, 19, 3]",265.3959875,"[[0, 14, 26, 7, 32, 25, 13, 10, 33, 8], [23, 24, 11, 1, 30, 37, 29, 21, 36, 2], [16, 39, 27, 5, 9, 20, 17, 31, 38, 4], [34, 19, 3, 12, 22, 28, 6, 18, 35, 15]]",494.6148934
40,20,100,15,3,6,0.7,115,30,"[1, 11, 9, 5, 27, 24, 23, 30, 37, 29, 39, 16, 2, 36, 6, 28, 22, 18, 0, 14, 3, 26, 31, 32, 15, 35, 25, 8, 34, 33, 19, 10, 13, 20, 38, 12, 4, 17, 7, 21, 1]",279.284235,"[[9, 5, 27, 24, 23, 30, 37, 29, 39, 16], [2, 36, 6, 28, 22, 18, 0, 14, 3, 26], [31, 32, 15, 35, 25, 8, 34, 33, 19, 10], [13, 20, 38, 12, 4, 17, 7, 21, 1, 11]]",485.5671597
40,20,100,15,3,6,0.7,115,35,"[13, 22, 18, 6, 32, 25, 28, 12, 3, 0, 14, 39, 16, 21, 29, 1, 11, 24, 37, 2, 36, 7, 15, 31, 35, 26, 10, 27, 33, 8, 34, 4, 38, 20, 9, 5, 23, 30, 17, 19, 13]",288.0282153,"[[25, 28, 12, 3, 0, 14, 39, 16, 21, 29], [1, 11, 24, 37, 2, 36, 7, 15, 31, 35], [26, 10, 27, 33, 8, 34, 4, 38, 20, 9], [5, 23, 30, 17, 19, 13, 22, 18, 6, 32]]",407.3358081
40,20,100,15,3,6,0.7,130,25,"[8, 33, 13, 0, 3, 14, 17, 31, 26, 10, 27, 11, 24, 37, 1, 5, 34, 20, 38, 32, 15, 6, 18, 28, 22, 25, 35, 12, 4, 39, 16, 2, 36, 21, 29, 30, 23, 9, 19, 7, 8]",284.5652668,"[[33, 13, 0, 3, 14, 17, 31, 26, 10, 27], [11, 24, 37, 1, 5, 34, 20, 38, 32, 15], [6, 18, 28, 22, 25, 35, 12, 4, 39, 16], [2, 36, 21, 29, 30, 23, 9, 19, 7, 8]]",486.6417264
40,20,100,15,3,6,0.7,130,30,"[27, 33, 34, 8, 13, 0, 3, 26, 15, 31, 32, 35, 28, 22, 1, 11, 24, 37, 29, 21, 16, 39, 12, 18, 6, 25, 4, 38, 20, 9, 5, 36, 2, 19, 10, 14, 23, 30, 17, 7, 27]",252.8144636,"[[27, 33, 34, 8, 13, 0, 3, 26, 15, 31], [32, 35, 28, 22, 1, 11, 24, 37, 29, 21], [16, 39, 12, 18, 6, 25, 4, 38, 20, 9], [5, 36, 2, 19, 10, 14, 23, 30, 17, 7]]",284.7724855
40,20,100,15,3,6,0.7,130,35,"[27, 5, 18, 0, 3, 14, 12, 20, 38, 4, 6, 22, 28, 35, 31, 17, 7, 26, 32, 15, 25, 13, 10, 34, 8, 33, 11, 24, 37, 29, 39, 16, 2, 36, 21, 30, 23, 1, 9, 19, 27]",272.3408863,"[[12, 20, 38, 4, 6, 22, 28, 35, 31, 17], [7, 26, 32, 15, 25, 13, 10, 34, 8, 33], [11, 24, 37, 29, 39, 16, 2, 36, 21, 30], [23, 1, 9, 19, 27, 5, 18, 0, 3, 14]]",444.9669545
40,20,100,15,3,6,0.7,145,25,"[23, 30, 17, 26, 10, 13, 0, 14, 12, 4, 3, 1, 11, 24, 37, 29, 39, 16, 36, 2, 21, 27, 5, 33, 8, 34, 25, 32, 15, 31, 35, 28, 6, 22, 18, 20, 38, 19, 9, 7, 23]",292.5348944,"[[4, 3, 1, 11, 24, 37, 29, 39, 16, 36], [2, 21, 27, 5, 33, 8, 34, 25, 32, 15], [31, 35, 28, 6, 22, 18, 20, 38, 19, 9], [7, 23, 30, 17, 26, 10, 13, 0, 14, 12]]",368.2160452
40,20,100,15,3,6,0.7,145,30,"[16, 39, 29, 37, 24, 11, 1, 23, 30, 17, 31, 26, 0, 3, 14, 15, 8, 13, 10, 34, 33, 5, 2, 36, 35, 28, 4, 12, 32, 18, 22, 6, 27, 9, 20, 38, 19, 7, 25, 21, 16]",245.8573191,"[[23, 30, 17, 31, 26, 0, 3, 14, 15, 8], [13, 10, 34, 33, 5, 2, 36, 35, 28, 4], [12, 32, 18, 22, 6, 27, 9, 20, 38, 19], [7, 25, 21, 16, 39, 29, 37, 24, 11, 1]]",298.7074444
40,20,100,15,3,6,0.7,145,35,"[37, 24, 11, 1, 10, 13, 0, 3, 14, 12, 4, 18, 28, 22, 15, 31, 35, 25, 19, 9, 5, 33, 34, 8, 27, 38, 20, 2, 36, 16, 39, 6, 32, 26, 17, 7, 21, 29, 30, 23, 37]",266.0092533,"[[12, 4, 18, 28, 22, 15, 31, 35, 25, 19], [9, 5, 33, 34, 8, 27, 38, 20, 2, 36], [16, 39, 6, 32, 26, 17, 7, 21, 29, 30], [23, 37, 24, 11, 1, 10, 13, 0, 3, 14]]",377.2575376
40,20,100,15,3,6,0.7,160,25,"[11, 24, 23, 30, 37, 29, 39, 16, 36, 2, 0, 14, 3, 6, 18, 1, 27, 5, 9, 33, 8, 34, 13, 10, 28, 22, 17, 26, 15, 32, 31, 25, 35, 7, 38, 20, 4, 12, 19, 21, 11]",272.9976661,"[[23, 30, 37, 29, 39, 16, 36, 2, 0, 14], [3, 6, 18, 1, 27, 5, 9, 33, 8, 34], [13, 10, 28, 22, 17, 26, 15, 32, 31, 25], [35, 7, 38, 20, 4, 12, 19, 21, 11, 24]]",481.9115206
40,20,100,15,3,6,0.7,160,30,"[36, 2, 16, 39, 29, 37, 24, 11, 1, 5, 9, 8, 34, 27, 33, 10, 26, 15, 31, 17, 7, 12, 3, 0, 14, 32, 18, 22, 28, 35, 25, 13, 6, 4, 20, 38, 19, 23, 30, 21, 36]",276.5705289,"[[36, 2, 16, 39, 29, 37, 24, 11, 1, 5], [9, 8, 34, 27, 33, 10, 26, 15, 31, 17], [7, 12, 3, 0, 14, 32, 18, 22, 28, 35], [25, 13, 6, 4, 20, 38, 19, 23, 30, 21]]",461.2504315
40,20,100,15,3,6,0.7,160,35,"[12, 28, 22, 18, 6, 39, 16, 36, 2, 21, 29, 37, 30, 23, 5, 27, 34, 8, 33, 10, 0, 3, 14, 15, 17, 26, 32, 25, 31, 35, 13, 20, 1, 11, 24, 9, 4, 38, 7, 19, 12]",258.1506674,"[[36, 2, 21, 29, 37, 30, 23, 5, 27, 34], [8, 33, 10, 0, 3, 14, 15, 17, 26, 32], [25, 31, 35, 13, 20, 1, 11, 24, 9, 4], [38, 7, 19, 12, 28, 22, 18, 6, 39, 16]]",440.3007072
40,20,100,15,3,6,0.7,175,25,"[30, 23, 27, 33, 34, 8, 0, 3, 14, 4, 20, 38, 36, 2, 16, 39, 29, 37, 24, 1, 11, 9, 5, 18, 28, 22, 6, 12, 32, 15, 25, 35, 7, 31, 17, 26, 10, 13, 19, 21, 30]",247.8819328,"[[34, 8, 0, 3, 14, 4, 20, 38, 36, 2], [16, 39, 29, 37, 24, 1, 11, 9, 5, 18], [28, 22, 6, 12, 32, 15, 25, 35, 7, 31], [17, 26, 10, 13, 19, 21, 30, 23, 27, 33]]",391.8225928
40,20,100,15,3,6,0.7,175,30,"[29, 37, 24, 13, 25, 32, 14, 3, 0, 26, 10, 27, 34, 33, 8, 19, 35, 28, 22, 18, 6, 1, 11, 5, 9, 20, 38, 36, 2, 16, 39, 4, 12, 17, 31, 15, 7, 23, 30, 21, 29]",275.6442291,"[[26, 10, 27, 34, 33, 8, 19, 35, 28, 22], [18, 6, 1, 11, 5, 9, 20, 38, 36, 2], [16, 39, 4, 12, 17, 31, 15, 7, 23, 30], [21, 29, 37, 24, 13, 25, 32, 14, 3, 0]]",418.435829
40,20,100,15,3,6,0.7,175,35,"[7, 26, 3, 0, 1, 11, 24, 37, 29, 27, 34, 33, 9, 20, 12, 2, 36, 39, 16, 4, 18, 22, 28, 6, 32, 31, 5, 38, 23, 30, 17, 15, 14, 25, 35, 8, 10, 13, 19, 21, 7]",266.8412769,"[[37, 29, 27, 34, 33, 9, 20, 12, 2, 36], [39, 16, 4, 18, 22, 28, 6, 32, 31, 5], [38, 23, 30, 17, 15, 14, 25, 35, 8, 10], [13, 19, 21, 7, 26, 3, 0, 1, 11, 24]]",331.952002
40,20,100,15,3,6,0.8,115,25,"[28, 22, 18, 6, 39, 16, 2, 36, 5, 11, 24, 1, 23, 30, 37, 29, 21, 4, 3, 14, 0, 12, 31, 17, 26, 7, 15, 32, 25, 35, 8, 9, 20, 38, 10, 27, 33, 34, 13, 19, 28]",289.4448923,"[[22, 18, 6, 39, 16, 2, 36, 5, 11, 24], [1, 23, 30, 37, 29, 21, 4, 3, 14, 0], [12, 31, 17, 26, 7, 15, 32, 25, 35, 8], [9, 20, 38, 10, 27, 33, 34, 13, 19, 28]]",432.7714089
40,20,100,15,3,6,0.8,115,30,"[39, 16, 18, 28, 22, 6, 32, 15, 12, 3, 14, 0, 26, 31, 17, 7, 35, 25, 13, 10, 11, 1, 24, 37, 29, 30, 23, 5, 33, 34, 2, 36, 4, 20, 38, 21, 27, 8, 9, 19, 39]",278.0771647,"[[18, 28, 22, 6, 32, 15, 12, 3, 14, 0], [26, 31, 17, 7, 35, 25, 13, 10, 11, 1], [24, 37, 29, 30, 23, 5, 33, 34, 2, 36], [4, 20, 38, 21, 27, 8, 9, 19, 39, 16]]",429.1453361
40,20,100,15,3,6,0.8,115,35,"[10, 26, 31, 0, 3, 1, 24, 37, 29, 20, 6, 18, 28, 22, 25, 35, 15, 32, 13, 27, 33, 8, 34, 9, 5, 2, 36, 16, 39, 21, 4, 12, 14, 17, 30, 23, 11, 7, 38, 19, 10]",288.4592837,"[[10, 26, 31, 0, 3, 1, 24, 37, 29, 20], [6, 18, 28, 22, 25, 35, 15, 32, 13, 27], [33, 8, 34, 9, 5, 2, 36, 16, 39, 21], [4, 12, 14, 17, 30, 23, 11, 7, 38, 19]]",340.0744516
40,20,100,15,3,6,0.8,130,25,"[18, 28, 22, 13, 0, 3, 14, 12, 32, 6, 39, 16, 21, 29, 37, 30, 23, 24, 1, 11, 5, 33, 8, 34, 10, 26, 15, 31, 17, 7, 36, 2, 20, 4, 38, 27, 9, 19, 25, 35, 18]",244.8804752,"[[32, 6, 39, 16, 21, 29, 37, 30, 23, 24], [1, 11, 5, 33, 8, 34, 10, 26, 15, 31], [17, 7, 36, 2, 20, 4, 38, 27, 9, 19], [25, 35, 18, 28, 22, 13, 0, 3, 14, 12]]",456.2092616
40,20,100,15,3,6,0.8,130,30,"[17, 31, 15, 32, 22, 0, 3, 14, 12, 4, 1, 11, 24, 37, 30, 23, 5, 25, 35, 28, 18, 6, 39, 16, 2, 36, 21, 29, 20, 38, 27, 34, 8, 9, 33, 10, 26, 7, 19, 13, 17]",227.4850356,"[[3, 14, 12, 4, 1, 11, 24, 37, 30, 23], [5, 25, 35, 28, 18, 6, 39, 16, 2, 36], [21, 29, 20, 38, 27, 34, 8, 9, 33, 10], [26, 7, 19, 13, 17, 31, 15, 32, 22, 0]]",411.6178882
40,20,100,15,3,6,0.8,130,35,"[17, 31, 15, 3, 0, 1, 11, 24, 37, 29, 30, 23, 5, 9, 20, 2, 36, 39, 16, 18, 28, 22, 6, 25, 35, 32, 12, 14, 26, 10, 13, 33, 34, 8, 4, 38, 21, 7, 19, 27, 17]",271.8793618,"[[24, 37, 29, 30, 23, 5, 9, 20, 2, 36], [39, 16, 18, 28, 22, 6, 25, 35, 32, 12], [14, 26, 10, 13, 33, 34, 8, 4, 38, 21], [7, 19, 27, 17, 31, 15, 3, 0, 1, 11]]",401.7742915
40,20,100,15,3,6,0.8,145,25,"[14, 3, 0, 28, 18, 22, 25, 35, 32, 6, 39, 16, 36, 2, 21, 37, 29, 24, 11, 1, 5, 9, 20, 38, 12, 26, 31, 15, 7, 17, 10, 33, 34, 8, 27, 4, 13, 19, 23, 30, 14]",247.4494391,"[[18, 22, 25, 35, 32, 6, 39, 16, 36, 2], [21, 37, 29, 24, 11, 1, 5, 9, 20, 38], [12, 26, 31, 15, 7, 17, 10, 33, 34, 8], [27, 4, 13, 19, 23, 30, 14, 3, 0, 28]]",427.5181755
40,20,100,15,3,6,0.8,145,30,"[10, 26, 31, 35, 28, 22, 18, 0, 3, 14, 6, 12, 4, 16, 39, 29, 37, 1, 11, 24, 23, 30, 17, 7, 32, 15, 8, 33, 34, 9, 20, 38, 21, 2, 36, 5, 27, 13, 25, 19, 10]",271.4721862,"[[18, 0, 3, 14, 6, 12, 4, 16, 39, 29], [37, 1, 11, 24, 23, 30, 17, 7, 32, 15], [8, 33, 34, 9, 20, 38, 21, 2, 36, 5], [27, 13, 25, 19, 10, 26, 31, 35, 28, 22]]",328.384204
40,20,100,15,3,6,0.8,145,35,"[11, 24, 16, 21, 30, 37, 29, 39, 6, 18, 28, 22, 25, 35, 31, 17, 15, 32, 26, 0, 3, 14, 12, 4, 20, 38, 13, 10, 27, 33, 8, 34, 9, 5, 1, 2, 36, 23, 19, 7, 11]",261.9139603,"[[6, 18, 28, 22, 25, 35, 31, 17, 15, 32], [26, 0, 3, 14, 12, 4, 20, 38, 13, 10], [27, 33, 8, 34, 9, 5, 1, 2, 36, 23], [19, 7, 11, 24, 16, 21, 30, 37, 29, 39]]",455.7915356
40,20,100,15,3,6,0.8,160,25,"[2, 36, 16, 39, 6, 18, 28, 22, 32, 35, 25, 15, 31, 17, 7, 26, 3, 0, 13, 33, 34, 8, 1, 11, 5, 27, 10, 24, 30, 37, 29, 4, 14, 12, 20, 9, 23, 38, 21, 19, 2]",268.4705643,"[[6, 18, 28, 22, 32, 35, 25, 15, 31, 17], [7, 26, 3, 0, 13, 33, 34, 8, 1, 11], [5, 27, 10, 24, 30, 37, 29, 4, 14, 12], [20, 9, 23, 38, 21, 19, 2, 36, 16, 39]]",471.028066
40,20,100,15,3,6,0.8,160,30,"[21, 0, 3, 1, 11, 23, 30, 37, 29, 39, 16, 2, 36, 4, 12, 18, 5, 9, 33, 10, 26, 15, 31, 22, 28, 6, 32, 25, 35, 13, 20, 38, 14, 17, 7, 27, 8, 34, 19, 24, 21]",282.4865198,"[[29, 39, 16, 2, 36, 4, 12, 18, 5, 9], [33, 10, 26, 15, 31, 22, 28, 6, 32, 25], [35, 13, 20, 38, 14, 17, 7, 27, 8, 34], [19, 24, 21, 0, 3, 1, 11, 23, 30, 37]]",419.9095071
40,20,100,15,3,6,0.8,160,35,"[1, 11, 24, 37, 30, 23, 14, 0, 3, 31, 15, 26, 10, 8, 33, 27, 5, 9, 2, 36, 16, 39, 29, 21, 4, 38, 20, 6, 28, 18, 7, 17, 35, 12, 22, 13, 32, 25, 19, 34, 1]",253.3955774,"[[1, 11, 24, 37, 30, 23, 14, 0, 3, 31], [15, 26, 10, 8, 33, 27, 5, 9, 2, 36], [16, 39, 29, 21, 4, 38, 20, 6, 28, 18], [7, 17, 35, 12, 22, 13, 32, 25, 19, 34]]",345.5373448
40,20,100,15,3,6,0.8,175,25,"[9, 11, 24, 37, 29, 16, 39, 36, 2, 33, 8, 34, 27, 10, 26, 15, 32, 22, 28, 6, 18, 12, 0, 3, 14, 35, 25, 13, 38, 20, 4, 21, 30, 23, 5, 1, 19, 31, 17, 7, 9]",246.869989,"[[33, 8, 34, 27, 10, 26, 15, 32, 22, 28], [6, 18, 12, 0, 3, 14, 35, 25, 13, 38], [20, 4, 21, 30, 23, 5, 1, 19, 31, 17], [7, 9, 11, 24, 37, 29, 16, 39, 36, 2]]",372.8291642
40,20,100,15,3,6,0.8,175,30,"[25, 35, 28, 0, 3, 14, 12, 4, 38, 20, 9, 23, 30, 21, 29, 37, 24, 11, 1, 2, 36, 16, 39, 6, 18, 5, 10, 32, 15, 26, 31, 17, 7, 33, 8, 13, 27, 34, 19, 22, 25]",262.4943376,"[[14, 12, 4, 38, 20, 9, 23, 30, 21, 29], [37, 24, 11, 1, 2, 36, 16, 39, 6, 18], [5, 10, 32, 15, 26, 31, 17, 7, 33, 8], [13, 27, 34, 19, 22, 25, 35, 28, 0, 3]]",402.6756552
40,20,100,15,3,6,0.8,175,35,"[1, 11, 24, 37, 29, 30, 23, 33, 8, 34, 10, 13, 0, 14, 3, 26, 15, 32, 18, 28, 22, 6, 2, 36, 39, 16, 21, 20, 9, 27, 5, 38, 25, 35, 31, 17, 7, 12, 4, 19, 1]",264.4974997,"[[23, 33, 8, 34, 10, 13, 0, 14, 3, 26], [15, 32, 18, 28, 22, 6, 2, 36, 39, 16], [21, 20, 9, 27, 5, 38, 25, 35, 31, 17], [7, 12, 4, 19, 1, 11, 24, 37, 29, 30]]",410.8713129
40,20,100,15,3,7,0.4,115,25,"[16, 39, 6, 18, 28, 22, 25, 13, 10, 9, 20, 38, 4, 12, 3, 0, 14, 26, 15, 31, 32, 35, 7, 17, 1, 11, 24, 37, 29, 30, 23, 5, 8, 34, 33, 27, 21, 36, 2, 19, 16]",288.2241778,"[[16, 39, 6, 18, 28, 22, 25, 13, 10, 9], [20, 38, 4, 12, 3, 0, 14, 26, 15, 31], [32, 35, 7, 17, 1, 11, 24, 37, 29, 30], [23, 5, 8, 34, 33, 27, 21, 36, 2, 19]]",364.3467475
40,20,100,15,3,7,0.4,115,30,"[0, 3, 14, 6, 18, 22, 28, 35, 31, 1, 11, 24, 37, 29, 39, 16, 21, 2, 36, 5, 9, 20, 4, 12, 32, 15, 26, 10, 33, 8, 34, 27, 25, 13, 7, 17, 30, 23, 38, 19, 0]",266.2505026,"[[6, 18, 22, 28, 35, 31, 1, 11, 24, 37], [29, 39, 16, 21, 2, 36, 5, 9, 20, 4], [12, 32, 15, 26, 10, 33, 8, 34, 27, 25], [13, 7, 17, 30, 23, 38, 19, 0, 3, 14]]",320.3283385
40,20,100,15,3,7,0.4,115,35,"[19, 0, 14, 3, 1, 11, 24, 37, 30, 23, 9, 20, 38, 4, 12, 6, 28, 22, 18, 16, 39, 29, 21, 36, 2, 33, 34, 8, 5, 27, 10, 26, 15, 7, 31, 17, 35, 25, 13, 32, 19]",264.1761207,"[[14, 3, 1, 11, 24, 37, 30, 23, 9, 20], [38, 4, 12, 6, 28, 22, 18, 16, 39, 29], [21, 36, 2, 33, 34, 8, 5, 27, 10, 26], [15, 7, 31, 17, 35, 25, 13, 32, 19, 0]]",349.7241781
40,20,100,15,3,7,0.4,130,25,"[33, 8, 34, 13, 0, 3, 14, 32, 25, 35, 28, 1, 11, 24, 37, 29, 39, 16, 2, 36, 5, 9, 20, 38, 4, 12, 22, 6, 18, 15, 31, 17, 26, 10, 27, 7, 30, 23, 19, 21, 33]",281.6474573,"[[32, 25, 35, 28, 1, 11, 24, 37, 29, 39], [16, 2, 36, 5, 9, 20, 38, 4, 12, 22], [6, 18, 15, 31, 17, 26, 10, 27, 7, 30], [23, 19, 21, 33, 8, 34, 13, 0, 3, 14]]",392.4753411
40,20,100,15,3,7,0.4,130,30,"[26, 10, 13, 0, 3, 14, 12, 6, 18, 28, 22, 32, 1, 24, 37, 29, 21, 2, 36, 39, 16, 11, 5, 33, 34, 8, 9, 20, 38, 15, 31, 17, 7, 35, 25, 4, 27, 19, 30, 23, 26]",296.1392578,"[[6, 18, 28, 22, 32, 1, 24, 37, 29, 21], [2, 36, 39, 16, 11, 5, 33, 34, 8, 9], [20, 38, 15, 31, 17, 7, 35, 25, 4, 27], [19, 30, 23, 26, 10, 13, 0, 3, 14, 12]]",414.0872319
40,20,100,15,3,7,0.4,130,35,"[33, 34, 0, 3, 14, 7, 26, 10, 18, 28, 35, 25, 6, 39, 16, 2, 36, 5, 11, 24, 1, 29, 37, 30, 23, 27, 22, 17, 15, 31, 32, 12, 4, 38, 20, 8, 9, 19, 13, 21, 33]",286.6597322,"[[18, 28, 35, 25, 6, 39, 16, 2, 36, 5], [11, 24, 1, 29, 37, 30, 23, 27, 22, 17], [15, 31, 32, 12, 4, 38, 20, 8, 9, 19], [13, 21, 33, 34, 0, 3, 14, 7, 26, 10]]",342.6499677
40,20,100,15,3,7,0.4,145,25,"[30, 23, 24, 37, 29, 39, 16, 2, 36, 5, 9, 27, 33, 8, 34, 10, 18, 28, 22, 32, 0, 3, 14, 12, 6, 26, 35, 15, 31, 25, 7, 11, 1, 13, 20, 38, 4, 17, 21, 19, 30]",283.5799188,"[[29, 39, 16, 2, 36, 5, 9, 27, 33, 8], [34, 10, 18, 28, 22, 32, 0, 3, 14, 12], [6, 26, 35, 15, 31, 25, 7, 11, 1, 13], [20, 38, 4, 17, 21, 19, 30, 23, 24, 37]]",403.7900313
40,20,100,15,3,7,0.4,145,30,"[15, 17, 0, 14, 3, 12, 4, 38, 20, 1, 11, 5, 9, 24, 37, 29, 39, 16, 36, 2, 6, 18, 28, 22, 25, 35, 32, 27, 34, 8, 33, 26, 10, 13, 23, 30, 21, 31, 7, 19, 15]",271.6420641,"[[3, 12, 4, 38, 20, 1, 11, 5, 9, 24], [37, 29, 39, 16, 36, 2, 6, 18, 28, 22], [25, 35, 32, 27, 34, 8, 33, 26, 10, 13], [23, 30, 21, 31, 7, 19, 15, 17, 0, 14]]",406.0151641
40,20,100,15,3,7,0.4,145,35,"[18, 28, 22, 6, 39, 16, 2, 36, 5, 24, 37, 29, 30, 23, 11, 1, 27, 34, 8, 33, 9, 20, 38, 12, 0, 14, 3, 4, 26, 15, 25, 13, 10, 17, 31, 32, 7, 35, 19, 21, 18]",279.7350781,"[[24, 37, 29, 30, 23, 11, 1, 27, 34, 8], [33, 9, 20, 38, 12, 0, 14, 3, 4, 26], [15, 25, 13, 10, 17, 31, 32, 7, 35, 19], [21, 18, 28, 22, 6, 39, 16, 2, 36, 5]]",458.5648341
40,20,100,15,3,7,0.4,160,25,"[30, 37, 24, 11, 23, 14, 0, 3, 1, 27, 33, 8, 34, 13, 10, 26, 17, 31, 15, 32, 35, 28, 22, 12, 6, 18, 5, 2, 36, 39, 16, 21, 29, 20, 9, 19, 25, 7, 4, 38, 30]",234.5543141,"[[0, 3, 1, 27, 33, 8, 34, 13, 10, 26], [17, 31, 15, 32, 35, 28, 22, 12, 6, 18], [5, 2, 36, 39, 16, 21, 29, 20, 9, 19], [25, 7, 4, 38, 30, 37, 24, 11, 23, 14]]",330.9151468
40,20,100,15,3,7,0.4,160,30,"[12, 0, 3, 14, 23, 30, 1, 11, 24, 37, 29, 39, 16, 2, 36, 4, 38, 20, 9, 5, 27, 34, 33, 8, 15, 31, 26, 10, 13, 18, 6, 28, 22, 25, 32, 35, 17, 7, 19, 21, 12]",241.9701419,"[[12, 0, 3, 14, 23, 30, 1, 11, 24, 37], [29, 39, 16, 2, 36, 4, 38, 20, 9, 5], [27, 34, 33, 8, 15, 31, 26, 10, 13, 18], [6, 28, 22, 25, 32, 35, 17, 7, 19, 21]]",369.6478088
40,20,100,15,3,7,0.4,160,35,"[17, 0, 3, 14, 26, 10, 13, 28, 35, 32, 18, 1, 11, 24, 37, 29, 39, 16, 2, 36, 5, 9, 20, 38, 4, 12, 22, 6, 31, 15, 8, 33, 34, 19, 25, 7, 21, 27, 23, 30, 17]",264.8755895,"[[28, 35, 32, 18, 1, 11, 24, 37, 29, 39], [16, 2, 36, 5, 9, 20, 38, 4, 12, 22], [6, 31, 15, 8, 33, 34, 19, 25, 7, 21], [27, 23, 30, 17, 0, 3, 14, 26, 10, 13]]",345.2693991
40,20,100,15,3,7,0.4,175,25,"[15, 26, 33, 0, 14, 1, 24, 37, 29, 21, 16, 2, 36, 39, 6, 28, 3, 12, 35, 25, 32, 22, 18, 20, 38, 5, 9, 34, 8, 10, 13, 27, 11, 23, 30, 17, 31, 4, 7, 19, 15]",259.8148991,"[[33, 0, 14, 1, 24, 37, 29, 21, 16, 2], [36, 39, 6, 28, 3, 12, 35, 25, 32, 22], [18, 20, 38, 5, 9, 34, 8, 10, 13, 27], [11, 23, 30, 17, 31, 4, 7, 19, 15, 26]]",430.1525765
